DOI,ParsingDate,Accesses,Citations,Altmetric
10.1038/s41597-024-03227-x,2024-08-24,1089,0,3
10.1038/s41597-024-03201-7,2024-08-24,957,1,2
10.1038/s41597-024-03236-w,2024-08-24,1103,0,6
10.1038/s41597-024-03140-3,2024-08-24,1046,1,0
10.1038/s41597-024-03234-y,2024-08-24,1391,0,0
10.1038/s41597-024-03240-0,2024-08-24,1025,2,0
10.1038/s41597-024-03220-4,2024-08-24,731,0,0
10.1038/s41597-024-03232-0,2024-08-24,2321,0,17
10.1038/s41597-024-03243-x,2024-08-24,1296,0,0
10.1038/s41597-024-03244-w,2024-08-24,1462,0,25
10.1038/s41597-024-03214-2,2024-08-24,980,0,0
10.1038/s41597-024-03235-x,2024-08-24,2535,0,0
10.1038/s41597-024-03192-5,2024-08-24,741,0,0
10.1038/s41597-024-03251-x,2024-08-24,1244,1,4
10.1038/s41597-024-03237-9,2024-08-24,4770,1,88
10.1038/s41597-024-03228-w,2024-08-24,1028,0,15
10.1038/s41597-024-03216-0,2024-08-24,723,1,2
10.1038/s41597-024-03252-w,2024-08-24,2467,3,4
10.1038/s41597-024-03238-8,2024-08-24,1214,0,2
10.1038/s41597-024-03224-0,2024-08-24,607,0,0
10.1038/s41597-024-03233-z,2024-08-24,3653,2,0
10.1038/s41597-024-03253-9,2024-08-24,1014,0,6
10.1038/s41597-024-03223-1,2024-08-24,2514,6,0
10.1038/s41597-024-03249-5,2024-08-24,888,0,1
10.1038/s41597-024-03246-8,2024-08-24,755,0,1
10.1038/s41597-024-03248-6,2024-08-24,1147,0,25
10.1038/s41597-024-03094-6,2024-08-24,2095,0,11
10.1038/s41597-024-03247-7,2024-08-24,5608,0,15
10.1038/s41597-024-03242-y,2024-08-24,1325,0,13
10.1038/s41597-024-03259-3,2024-08-24,750,0,0
10.1038/s41597-024-03263-7,2024-08-24,2181,1,0
10.1038/s41597-024-03170-x,2024-08-24,982,0,0
10.1038/s41597-024-03255-7,2024-08-24,547,0,1
10.1038/s41597-024-03270-8,2024-08-24,697,1,1
10.1038/s41597-024-03156-9,2024-08-24,1145,2,4
10.1038/s41597-024-03260-w,2024-08-24,1683,1,7
10.1038/s41597-024-03190-7,2024-08-24,2569,1,4
10.1038/s41597-024-03218-y,2024-08-24,1501,0,2
10.1038/s41597-024-03275-3,2024-08-24,1117,0,14
10.1038/s41597-024-03250-y,2024-08-24,1849,0,0
10.1038/s41597-024-03230-2,2024-08-24,1227,1,0
10.1038/s41597-024-03268-2,2024-08-24,2690,1,2
10.1038/s41597-024-03262-8,2024-08-24,903,0,2
10.1038/s41597-024-03206-2,2024-08-24,1070,0,1
10.1038/s41597-024-03267-3,2024-08-24,771,0,1
10.1038/s41597-024-03269-1,2024-08-24,789,0,0
10.1038/s41597-024-03276-2,2024-08-24,871,0,1
10.1038/s41597-024-03254-8,2024-08-24,1418,0,1
10.1038/s41597-024-03274-4,2024-08-24,344,0,1
10.1038/s41597-024-03169-4,2024-08-24,938,0,0
10.1038/s41597-024-03210-6,2024-08-24,1924,1,0
10.1038/s41597-024-03273-5,2024-08-24,2007,1,0
10.1038/s41597-024-03245-9,2024-08-24,568,0,12
10.1038/s41597-024-03266-4,2024-08-24,1383,0,18
10.1038/s41597-024-03278-0,2024-08-24,789,0,1
10.1038/s41597-024-03294-0,2024-08-24,939,0,1
10.1038/s41597-024-03231-1,2024-08-24,737,0,1
10.1038/s41597-024-03298-w,2024-08-24,536,0,0
10.1038/s41597-024-03303-2,2024-08-24,1551,0,10
10.1038/s41597-024-03271-7,2024-08-24,5157,0,0
10.1038/s41597-024-03115-4,2024-08-24,1740,0,1
10.1038/s41597-024-03293-1,2024-08-24,1359,0,7
10.1038/s41597-024-03281-5,2024-08-24,631,0,0
10.1038/s41597-024-03258-4,2024-08-24,1400,1,7
10.1038/s41597-024-03282-4,2024-08-24,1062,0,2
10.1038/s41597-024-03309-w,2024-08-24,1066,0,1
10.1038/s41597-024-03290-4,2024-08-24,1259,1,14
10.1038/s41597-024-03300-5,2024-08-24,1403,0,0
10.1038/s41597-024-03297-x,2024-08-24,747,0,2
10.1038/s41597-024-03317-w,2024-08-24,1500,0,0
10.1038/s41597-024-03289-x,2024-08-24,645,0,0
10.1038/s41597-024-03264-6,2024-08-24,910,0,1
10.1038/s41597-024-03261-9,2024-08-24,1487,3,2
10.1038/s41597-024-03299-9,2024-08-24,1148,2,0
10.1038/s41597-024-03313-0,2024-08-24,1078,0,0
10.1038/s41597-024-03296-y,2024-08-24,1968,0,1
10.1038/s41597-024-03286-0,2024-08-24,1517,0,6
10.1038/s41597-024-03288-y,2024-08-24,534,1,0
10.1038/s41597-024-03211-5,2024-08-24,1047,0,0
10.1038/s41597-024-03292-2,2024-08-24,1529,0,0
10.1038/s41597-024-03280-6,2024-08-24,1018,2,14
10.1038/s41597-024-03287-z,2024-08-24,1488,0,0
10.1038/s41597-024-03279-z,2024-08-24,801,1,16
10.1038/s41597-024-03272-6,2024-08-24,547,1,0
10.1038/s41597-024-03318-9,2024-08-24,491,0,0
10.1038/s41597-024-03340-x,2024-08-24,887,0,0
10.1038/s41597-024-03333-w,2024-08-24,556,0,0
10.1038/s41597-024-03283-3,2024-08-24,743,1,5
10.1038/s41597-024-03334-9,2024-08-24,1027,0,0
10.1038/s41597-024-03285-1,2024-08-24,636,0,0
10.1038/s41597-024-03301-4,2024-08-24,1279,1,0
10.1038/s41597-024-03336-7,2024-08-24,586,0,0
10.1038/s41597-024-03328-7,2024-08-24,1525,0,0
10.1038/s41597-024-03332-x,2024-08-24,914,0,9
10.1038/s41597-024-03306-z,2024-08-24,3407,0,31
10.1038/s41597-024-03337-6,2024-08-24,3565,0,0
10.1038/s41597-024-03322-z,2024-08-24,958,0,5
10.1038/s41597-024-03321-0,2024-08-24,416,0,0
10.1038/s41597-024-03185-4,2024-08-24,772,1,5
10.1038/s41597-024-03331-y,2024-08-24,668,0,11
10.1038/s41597-024-03311-2,2024-08-24,711,0,0
10.1038/s41597-024-03217-z,2024-08-24,1090,0,6
10.1038/s41597-024-03316-x,2024-08-24,898,0,0
10.1038/s41597-024-03338-5,2024-08-24,1018,0,0
10.1038/s41597-024-03329-6,2024-08-24,2337,0,24
10.1038/s41597-024-03327-8,2024-08-24,2766,0,1
10.1038/s41597-024-03310-3,2024-08-24,557,0,0
10.1038/s41597-024-03302-3,2024-08-24,1063,1,0
10.1038/s41597-024-03295-z,2024-08-24,978,2,0
10.1038/s41597-024-03326-9,2024-08-24,637,0,1
10.1038/s41597-024-03312-1,2024-08-24,1454,1,1
10.1038/s41597-024-03356-3,2024-08-24,1204,0,0
10.1038/s41597-024-03350-9,2024-08-24,2194,1,16
10.1038/s41597-024-03339-4,2024-08-24,605,0,5
10.1038/s41597-024-03355-4,2024-08-24,618,0,1
10.1038/s41597-024-03361-6,2024-08-24,1427,0,6
10.1038/s41597-024-03365-2,2024-08-24,364,0,0
10.1038/s41597-024-03369-y,2024-08-24,630,1,0
10.1038/s41597-024-03324-x,2024-08-24,591,0,8
10.1038/s41597-024-03325-w,2024-08-24,699,0,0
10.1038/s41597-024-03371-4,2024-08-24,1250,1,5
10.1038/s41597-024-03219-x,2024-08-24,637,0,0
10.1038/s41597-024-03345-6,2024-08-24,753,0,1
10.1038/s41597-024-03354-5,2024-08-24,1088,0,1
10.1038/s41597-024-03358-1,2024-08-24,1528,0,50
10.1038/s41597-024-03256-6,2024-08-24,676,1,1
10.1038/s41597-024-03320-1,2024-08-24,543,1,0
10.1038/s41597-024-03330-z,2024-08-24,1518,0,1
10.1038/s41597-024-03323-y,2024-08-24,458,2,8
10.1038/s41597-024-03344-7,2024-08-24,813,1,0
10.1038/s41597-024-03183-6,2024-08-24,470,0,0
10.1038/s41597-024-03372-3,2024-08-24,413,0,0
10.1038/s41597-024-03360-7,2024-08-24,344,0,1
10.1038/s41597-024-03375-0,2024-08-24,534,0,0
10.1038/s41597-024-03363-4,2024-08-24,578,0,1
10.1038/s41597-024-03346-5,2024-08-24,499,0,0
10.1038/s41597-024-03376-z,2024-08-24,798,0,1
10.1038/s41597-024-03349-2,2024-08-24,1387,0,3
10.1038/s41597-024-03364-3,2024-08-24,2114,0,0
10.1038/s41597-024-03367-0,2024-08-24,925,0,0
10.1038/s41597-024-03348-3,2024-08-24,721,0,4
10.1038/s41597-024-03319-8,2024-08-24,3752,1,1
10.1038/s41597-024-03314-z,2024-08-24,516,0,4
10.1038/s41597-024-03343-8,2024-08-24,1139,3,0
10.1038/s41597-024-03225-z,2024-08-24,1220,0,6
10.1038/s41597-024-03304-1,2024-08-24,1497,0,32
10.1038/s41597-024-03379-w,2024-08-24,649,1,1
10.1038/s41597-024-03277-1,2024-08-24,929,0,48
10.1038/s41597-024-03388-9,2024-08-24,914,1,0
10.1038/s41597-024-03307-y,2024-08-24,607,0,3
10.1038/s41597-024-03368-z,2024-08-24,916,1,2
10.1038/s41597-024-03385-y,2024-08-24,752,1,0
10.1038/s41597-024-03391-0,2024-08-24,1003,0,9
10.1038/s41597-024-03359-0,2024-08-24,1418,2,0
10.1038/s41597-024-03362-5,2024-08-24,1167,1,1
10.1038/s41597-024-03380-3,2024-08-24,987,0,2
10.1038/s41597-024-03353-6,2024-08-24,779,0,1
10.1038/s41597-024-03125-2,2024-08-24,706,0,1
10.1038/s41597-024-03392-z,2024-08-24,1018,1,1
10.1038/s41597-024-03398-7,2024-08-24,3325,0,4
10.1038/s41597-024-03394-x,2024-08-24,1361,0,9
10.1038/s41597-024-03405-x,2024-08-24,732,0,1
10.1038/s41597-024-03351-8,2024-08-24,1122,0,4
10.1038/s41597-024-03386-x,2024-08-24,1441,0,0
10.1038/s41597-024-03417-7,2024-08-24,680,0,1
10.1038/s41597-024-03408-8,2024-08-24,783,0,0
10.1038/s41597-024-03399-6,2024-08-24,1751,0,0
10.1038/s41597-024-03413-x,2024-08-24,957,0,22
10.1038/s41597-024-03412-y,2024-08-24,612,0,0
10.1038/s41597-024-03229-9,2024-08-24,724,0,1
10.1038/s41597-024-03378-x,2024-08-24,1694,0,110
10.1038/s41597-024-03420-y,2024-08-24,1226,0,0
10.1038/s41597-024-03397-8,2024-08-24,811,0,2
10.1038/s41597-024-03410-0,2024-08-24,3576,1,30
10.1038/s41597-024-03384-z,2024-08-24,779,0,3
10.1038/s41597-024-03181-8,2024-08-24,986,0,6
10.1038/s41597-024-03335-8,2024-08-24,919,0,1
10.1038/s41597-024-03131-4,2024-08-24,424,0,2
10.1038/s41597-024-03291-3,2024-08-24,816,0,0
10.1038/s41597-024-03381-2,2024-08-24,896,0,11
10.1038/s41597-024-03423-9,2024-08-24,779,0,2
10.1038/s41597-024-03442-6,2024-08-24,1239,0,0
10.1038/s41597-024-03438-2,2024-08-24,660,0,1
10.1038/s41597-024-03400-2,2024-08-24,538,0,0
10.1038/s41597-024-03424-8,2024-08-24,477,0,0
10.1038/s41597-024-03439-1,2024-08-24,472,0,0
10.1038/s41597-024-03419-5,2024-08-24,296,0,0
10.1038/s41597-024-03435-5,2024-08-24,903,0,1
10.1038/s41597-024-03416-8,2024-08-24,529,0,1
10.1038/s41597-024-03411-z,2024-08-24,1309,0,7
10.1038/s41597-024-03402-0,2024-08-24,506,0,0
10.1038/s41597-024-03415-9,2024-08-24,1204,0,3
10.1038/s41597-024-03418-6,2024-08-24,745,0,0
10.1038/s41597-024-03428-4,2024-08-24,801,0,0
10.1038/s41597-024-03390-1,2024-08-24,960,0,10
10.1038/s41597-024-03357-2,2024-08-24,1199,0,4
10.1038/s41597-024-03431-9,2024-08-24,808,0,1
10.1038/s41597-024-03421-x,2024-08-24,726,0,3
10.1038/s41597-024-03432-8,2024-08-24,1430,1,7
10.1038/s41597-024-03342-9,2024-08-24,2331,0,3
10.1038/s41597-024-03401-1,2024-08-24,874,0,1
10.1038/s41597-024-03393-y,2024-08-24,741,0,0
10.1038/s41597-024-03389-8,2024-08-24,705,0,0
10.1038/s41597-024-03433-7,2024-08-24,584,0,0
10.1038/s41597-024-03403-z,2024-08-24,5440,1,23
10.1038/s41597-024-03434-6,2024-08-24,735,0,6
10.1038/s41597-024-03284-2,2024-08-24,853,0,0
10.1038/s41597-024-03443-5,2024-08-24,1186,0,4
10.1038/s41597-024-03425-7,2024-08-24,574,0,0
10.1038/s41597-024-03441-7,2024-08-24,321,0,0
10.1038/s41597-024-03448-0,2024-08-24,989,0,0
10.1038/s41597-024-03445-3,2024-08-24,2082,0,8
10.1038/s41597-024-03437-3,2024-08-24,703,0,1
10.1038/s41597-024-03396-9,2024-08-24,525,0,10
10.1038/s41597-024-03459-x,2024-08-24,1204,0,1
10.1038/s41597-024-03451-5,2024-08-24,663,0,2
10.1038/s41597-024-03370-5,2024-08-24,844,0,0
10.1038/s41597-024-03452-4,2024-08-24,717,0,10
10.1038/s41597-024-03395-w,2024-08-24,710,0,1
10.1038/s41597-024-03341-w,2024-08-24,1888,0,10
10.1038/s41597-024-03475-x,2024-08-24,425,0,4
10.1038/s41597-024-03465-z,2024-08-24,714,0,1
10.1038/s41597-024-03460-4,2024-08-24,469,0,2
10.1038/s41597-024-03481-z,2024-08-24,413,0,1
10.1038/s41597-024-03453-3,2024-08-24,1004,0,4
10.1038/s41597-024-03446-2,2024-08-24,1136,0,3
10.1038/s41597-024-03382-1,2024-08-24,715,0,1
10.1038/s41597-024-03407-9,2024-08-24,736,0,1
10.1038/s41597-024-03466-y,2024-08-24,838,0,9
10.1038/s41597-024-03454-2,2024-08-24,1399,0,0
10.1038/s41597-024-03315-y,2024-08-24,866,0,2
10.1038/s41597-024-03464-0,2024-08-24,639,0,0
10.1038/s41597-024-03455-1,2024-08-24,492,0,0
10.1038/s41597-024-03488-6,2024-08-24,611,0,2
10.1038/s41597-024-03479-7,2024-08-24,526,0,2
10.1038/s41597-024-03449-z,2024-08-24,2766,0,12
10.1038/s41597-024-03383-0,2024-08-24,863,0,0
10.1038/s41597-024-03461-3,2024-08-24,599,0,0
10.1038/s41597-024-03470-2,2024-08-24,328,0,0
10.1038/s41597-024-03491-x,2024-08-24,443,0,1
10.1038/s41597-024-03474-y,2024-08-24,688,0,6
10.1038/s41597-024-03422-w,2024-08-24,473,0,0
10.1038/s41597-024-03482-y,2024-08-24,1082,0,7
10.1038/s41597-024-03366-1,2024-08-24,1114,0,0
10.1038/s41597-024-03457-z,2024-08-24,1031,0,0
10.1038/s41597-024-03473-z,2024-08-24,801,0,2
10.1038/s41597-024-03476-w,2024-08-24,522,0,0
10.1038/s41597-024-03497-5,2024-08-24,820,0,0
10.1038/s41597-024-03502-x,2024-08-24,472,0,1
10.1038/s41597-024-03490-y,2024-08-24,1387,0,10
10.1038/s41597-024-03308-x,2024-08-24,627,0,0
10.1038/s41597-024-03440-8,2024-08-24,438,0,7
10.1038/s41597-024-03387-w,2024-08-24,859,0,1
10.1038/s41597-024-03487-7,2024-08-24,709,0,1
10.1038/s41597-024-03444-4,2024-08-24,863,0,3
10.1038/s41597-024-03483-x,2024-08-24,744,0,0
10.1038/s41597-024-03429-3,2024-08-24,1398,0,2
10.1038/s41597-024-03427-5,2024-08-24,1017,0,1
10.1038/s41597-024-03514-7,2024-08-24,581,0,0
10.1038/s41597-024-03493-9,2024-08-24,509,0,0
10.1038/s41597-024-03503-w,2024-08-24,629,0,0
10.1038/s41597-024-03506-7,2024-08-24,768,1,0
10.1038/s41597-024-03414-w,2024-08-24,2259,1,40
10.1038/s41597-024-03504-9,2024-08-24,530,0,0
10.1038/s41597-024-03517-4,2024-08-24,944,0,0
10.1038/s41597-024-03489-5,2024-08-24,672,0,2
10.1038/s41597-024-03515-6,2024-08-24,297,0,0
10.1038/s41597-024-03374-1,2024-08-24,378,0,0
10.1038/s41597-024-03426-6,2024-08-24,620,0,2
10.1038/s41597-024-03501-y,2024-08-24,926,0,0
10.1038/s41597-024-03509-4,2024-08-24,586,1,5
10.1038/s41597-024-03520-9,2024-08-24,613,0,0
10.1038/s41597-024-03498-4,2024-08-24,478,0,0
10.1038/s41597-024-03494-8,2024-08-24,725,1,12
10.1038/s41597-024-03537-0,2024-08-24,533,0,0
10.1038/s41597-024-03513-8,2024-08-24,397,0,1
10.1038/s41597-024-03523-6,2024-08-24,888,0,1
10.1038/s41597-024-03511-w,2024-08-24,557,0,0
10.1038/s41597-024-03528-1,2024-08-24,1371,0,18
10.1038/s41597-024-03527-2,2024-08-24,883,0,0
10.1038/s41597-024-03508-5,2024-08-24,646,0,0
10.1038/s41597-024-03512-9,2024-08-24,492,0,0
10.1038/s41597-024-03480-0,2024-08-24,1012,0,0
10.1038/s41597-024-03450-6,2024-08-24,759,0,1
10.1038/s41597-024-03495-7,2024-08-24,548,0,0
10.1038/s41597-024-03477-9,2024-08-24,634,0,1
10.1038/s41597-024-03535-2,2024-08-24,290,0,0
10.1038/s41597-024-03510-x,2024-08-24,676,0,0
10.1038/s41597-024-03347-4,2024-08-24,335,0,9
10.1038/s41597-024-03533-4,2024-08-24,958,0,25
10.1038/s41597-024-03467-x,2024-08-24,734,0,5
10.1038/s41597-024-03505-8,2024-08-24,2829,1,8
10.1038/s41597-024-03536-1,2024-08-24,1147,0,0
10.1038/s41597-024-03471-1,2024-08-24,380,0,0
10.1038/s41597-024-03525-4,2024-08-24,1486,0,15
10.1038/s41597-024-03519-2,2024-08-24,492,0,0
10.1038/s41597-024-03507-6,2024-08-24,380,0,0
10.1038/s41597-024-03522-7,2024-08-24,418,0,0
10.1038/s41597-024-03556-x,2024-08-24,482,0,0
10.1038/s41597-024-03557-w,2024-08-24,309,0,0
10.1038/s41597-024-03543-2,2024-08-24,817,0,0
10.1038/s41597-024-03538-z,2024-08-24,924,0,7
10.1038/s41597-024-03456-0,2024-08-24,1479,0,0
10.1038/s41597-024-03496-6,2024-08-24,533,0,1
10.1038/s41597-024-03542-3,2024-08-24,458,0,0
10.1038/s41597-024-03550-3,2024-08-24,1248,0,1
10.1038/s41597-024-03484-w,2024-08-24,608,0,1
10.1038/s41597-024-03472-0,2024-08-24,356,0,1
10.1038/s41597-024-03551-2,2024-08-24,954,0,0
10.1038/s41597-024-03492-w,2024-08-24,783,0,12
10.1038/s41597-024-03555-y,2024-08-24,533,0,4
10.1038/s41597-024-03526-3,2024-08-24,670,0,0
10.1038/s41597-024-03462-2,2024-08-24,624,0,0
10.1038/s41597-024-03560-1,2024-08-24,618,0,5
10.1038/s41597-024-03554-z,2024-08-24,879,0,2
10.1038/s41597-024-03561-0,2024-08-24,966,0,0
10.1038/s41597-024-03552-1,2024-08-24,639,1,1
10.1038/s41597-024-03468-w,2024-08-24,1465,0,29
10.1038/s41597-024-03564-x,2024-08-24,428,0,0
10.1038/s41597-024-03553-0,2024-08-24,612,1,1
10.1038/s41597-024-03530-7,2024-08-24,838,0,15
10.1038/s41597-024-03570-z,2024-08-24,1648,0,0
10.1038/s41597-024-03469-9,2024-08-24,1018,0,2
10.1038/s41597-024-03558-9,2024-08-24,642,0,8
10.1038/s41597-024-03544-1,2024-08-24,503,0,7
10.1038/s41597-024-03546-z,2024-08-24,616,0,0
10.1038/s41597-024-03568-7,2024-08-24,604,0,0
10.1038/s41597-024-03377-y,2024-08-24,833,0,0
10.1038/s41597-024-03207-1,2024-08-24,641,0,0
10.1038/s41597-024-03574-9,2024-08-24,759,0,0
10.1038/s41597-024-03541-4,2024-08-24,413,0,0
10.1038/s41597-024-03573-w,2024-08-24,1771,0,1
10.1038/s41597-024-03532-5,2024-08-24,1286,0,0
10.1038/s41597-024-03571-y,2024-08-24,1086,0,5
10.1038/s41597-024-03577-6,2024-08-24,1436,0,0
10.1038/s41597-024-03486-8,2024-08-24,673,0,2
10.1038/s41597-024-03566-9,2024-08-24,490,0,0
10.1038/s41597-024-03594-5,2024-08-24,330,0,0
10.1038/s41597-024-03518-3,2024-08-24,543,0,6
10.1038/s41597-024-03567-8,2024-08-24,866,0,4
10.1038/s41597-024-03562-z,2024-08-24,1125,0,2
10.1038/s41597-024-03576-7,2024-08-24,601,0,0
10.1038/s41597-024-03529-0,2024-08-24,1196,0,17
10.1038/s41597-024-03521-8,2024-08-24,1309,1,9
10.1038/s41597-024-03596-3,2024-08-24,430,0,1
10.1038/s41597-024-03458-y,2024-08-24,509,0,0
10.1038/s41597-024-03612-6,2024-08-24,450,0,0
10.1038/s41597-024-03583-8,2024-08-24,608,0,9
10.1038/s41597-024-03540-5,2024-08-24,361,0,3
10.1038/s41597-024-03579-4,2024-08-24,567,0,3
10.1038/s41597-024-03524-5,2024-08-24,395,0,0
10.1038/s41597-024-03580-x,2024-08-24,564,0,5
10.1038/s41597-024-03575-8,2024-08-24,466,0,0
10.1038/s41597-024-03563-y,2024-08-24,1050,0,19
10.1038/s41597-024-03584-7,2024-08-24,509,0,0
10.1038/s41597-024-03588-3,2024-08-24,414,0,0
10.1038/s41597-024-03621-5,2024-08-24,422,0,0
10.1038/s41597-024-03598-1,2024-08-24,351,0,0
10.1038/s41597-024-03591-8,2024-08-24,601,0,6
10.1038/s41597-024-03592-7,2024-08-24,652,0,1
10.1038/s41597-024-03603-7,2024-08-24,679,0,0
10.1038/s41597-024-03609-1,2024-08-24,629,0,0
10.1038/s41597-024-03590-9,2024-08-24,419,0,3
10.1038/s41597-024-03581-w,2024-08-24,643,0,0
10.1038/s41597-024-03436-4,2024-08-24,1235,1,11
10.1038/s41597-024-03500-z,2024-08-24,481,0,0
10.1038/s41597-024-03587-4,2024-08-24,658,0,5
10.1038/s41597-024-03485-9,2024-08-24,2327,0,18
10.1038/s41597-024-03604-6,2024-08-24,388,0,0
10.1038/s41597-024-03447-1,2024-08-24,810,0,0
10.1038/s41597-024-03578-5,2024-08-24,567,0,0
10.1038/s41597-024-03623-3,2024-08-24,776,0,6
10.1038/s41597-024-03565-w,2024-08-24,467,0,0
10.1038/s41597-024-03617-1,2024-08-24,545,0,0
10.1038/s41597-024-03534-3,2024-08-24,440,0,0
10.1038/s41597-024-03615-3,2024-08-24,1375,0,1
10.1038/s41597-024-03549-w,2024-08-24,554,0,0
10.1038/s41597-024-03404-y,2024-08-24,696,1,0
10.1038/s41597-024-03572-x,2024-08-24,1368,0,74
10.1038/s41597-024-03616-2,2024-08-24,362,0,0
10.1038/s41597-024-03463-1,2024-08-24,1507,0,39
10.1038/s41597-024-03607-3,2024-08-24,368,0,0
10.1038/s41597-024-03624-2,2024-08-24,435,0,4
10.1038/s41597-024-03619-z,2024-08-24,906,0,1
10.1038/s41597-024-03614-4,2024-08-24,450,0,0
10.1038/s41597-024-03635-z,2024-08-24,380,0,1
10.1038/s41597-024-03595-4,2024-08-24,397,0,0
10.1038/s41597-024-03606-4,2024-08-24,383,0,0
10.1038/s41597-024-03618-0,2024-08-24,720,0,1
10.1038/s41597-024-03634-0,2024-08-24,924,0,2
10.1038/s41597-024-03640-2,2024-08-24,500,0,0
10.1038/s41597-024-03648-8,2024-08-24,886,0,4
10.1038/s41597-024-03638-w,2024-08-24,445,0,0
10.1038/s41597-024-03632-2,2024-08-24,587,0,3
10.1038/s41597-024-03637-x,2024-08-24,1468,0,12
10.1038/s41597-024-03569-6,2024-08-24,599,0,8
10.1038/s41597-024-03642-0,2024-08-24,383,0,0
10.1038/s41597-024-03633-1,2024-08-24,608,0,0
10.1038/s41597-024-03610-8,2024-08-24,542,0,4
10.1038/s41597-024-03597-2,2024-08-24,828,0,0
10.1038/s41597-024-03589-2,2024-08-24,897,0,2
10.1038/s41597-024-03645-x,2024-08-24,532,0,1
10.1038/s41597-024-03653-x,2024-08-24,561,0,0
10.1038/s41597-024-03620-6,2024-08-24,485,0,0
10.1038/s41597-024-03626-0,2024-08-24,348,0,0
10.1038/s41597-024-03593-6,2024-08-24,626,0,2
10.1038/s41597-024-03636-y,2024-08-24,609,1,3
10.1038/s41597-024-03649-7,2024-08-24,841,0,0
10.1038/s41597-024-03647-9,2024-08-24,606,0,1
10.1038/s41597-024-03656-8,2024-08-24,799,0,0
10.1038/s41597-024-03644-y,2024-08-24,460,0,0
10.1038/s41597-024-03625-1,2024-08-24,595,0,0
10.1038/s41597-024-03641-1,2024-08-24,324,0,0
10.1038/s41597-024-03409-7,2024-08-24,703,0,1
10.1038/s41597-024-03602-8,2024-08-24,1543,0,16
10.1038/s41597-024-03655-9,2024-08-24,1025,0,25
10.1038/s41597-024-03599-0,2024-08-24,833,0,7
10.1038/s41597-024-03631-3,2024-08-24,519,0,1
10.1038/s41597-024-03651-z,2024-08-24,309,0,0
10.1038/s41597-024-03627-z,2024-08-24,266,0,0
10.1038/s41597-024-03652-y,2024-08-24,497,0,2
10.1038/s41597-024-03646-w,2024-08-24,774,0,1
10.1038/s41597-024-03622-4,2024-08-24,602,0,1
10.1038/s41597-024-03658-6,2024-08-24,735,0,1
10.1038/s41597-024-03663-9,2024-08-24,387,0,0
10.1038/s41597-024-03662-w,2024-08-24,683,0,0
10.1038/s41597-024-03661-x,2024-08-24,602,0,1
10.1038/s41597-024-03643-z,2024-08-24,571,0,7
10.1038/s41597-024-03639-9,2024-08-24,1165,0,7
10.1038/s41597-024-03660-y,2024-08-24,643,0,0
10.1038/s41597-024-03671-9,2024-08-24,483,0,0
10.1038/s41597-024-03692-4,2024-08-24,575,0,1
10.1038/s41597-024-03665-7,2024-08-24,390,0,0
10.1038/s41597-024-03667-5,2024-08-24,568,0,0
10.1038/s41597-024-03664-8,2024-08-24,736,0,4
10.1038/s41597-024-03690-6,2024-08-24,362,0,0
10.1038/s41597-024-03629-x,2024-08-24,1233,0,6
10.1038/s41597-024-03685-3,2024-08-24,575,0,47
10.1038/s41597-024-03666-6,2024-08-24,412,0,0
10.1038/s41597-024-03678-2,2024-08-24,334,0,0
10.1038/s41597-024-03674-6,2024-08-24,516,0,1
10.1038/s41597-024-03694-2,2024-08-24,365,0,0
10.1038/s41597-024-03680-8,2024-08-24,620,0,1
10.1038/s41597-024-03499-3,2024-08-24,493,0,4
10.1038/s41597-024-03676-4,2024-08-24,1545,0,1
10.1038/s41597-024-03691-5,2024-08-24,232,0,0
10.1038/s41597-024-03539-y,2024-08-24,363,0,2
10.1038/s41597-024-03708-z,2024-08-24,301,0,1
10.1038/s41597-024-03696-0,2024-08-24,272,0,0
10.1038/s41597-024-03702-5,2024-08-24,305,0,0
10.1038/s41597-024-03689-z,2024-08-24,245,0,1
10.1038/s41597-024-03705-2,2024-08-24,364,0,3
10.1038/s41597-024-03695-1,2024-08-24,274,0,0
10.1038/s41597-024-03711-4,2024-08-24,197,0,6
10.1038/s41597-024-03601-9,2024-08-24,318,0,1
10.1038/s41597-024-03698-y,2024-08-24,536,0,10
10.1038/s41597-024-03726-x,2024-08-24,165,0,0
10.1038/s41597-024-03709-y,2024-08-24,5247,0,16
10.1038/s41597-024-03730-1,2024-08-24,334,0,0
10.1038/s41597-024-03735-w,2024-08-24,471,0,4
10.1038/s41597-024-03728-9,2024-08-24,395,0,1
10.1038/s41597-024-03697-z,2024-08-24,311,0,0
10.1038/s41597-024-03721-2,2024-08-24,509,0,1
10.1038/s41597-024-03733-y,2024-08-24,266,0,0
10.1038/s41597-024-03717-y,2024-08-24,320,0,0
10.1038/s41597-024-03672-8,2024-08-24,688,0,0
10.1038/s41597-024-03729-8,2024-08-24,555,0,1
10.1038/s41597-024-03688-0,2024-08-24,374,0,3
10.1038/s41597-024-03608-2,2024-08-24,309,0,0
10.1038/s41597-024-03706-1,2024-08-24,667,0,0
10.1038/s41597-024-03670-w,2024-08-24,301,0,0
10.1038/s41597-024-03684-4,2024-08-24,387,0,0
10.1038/s41597-024-03740-z,2024-08-24,344,0,0
10.1038/s41597-024-03681-7,2024-08-24,313,0,0
10.1038/s41597-024-03714-1,2024-08-24,298,0,1
10.1038/s41597-024-03605-5,2024-08-24,324,0,0
